0.9707,0.9707,0.9707,0.9707,0.9707,0.9707,0.9707,0.9707,0.9707,0.9707,0.9707,0.9707,0.9707,0.9707,0.9707,0.9707,0.9707,0.9707,0.9707,0.9707,0.9707,0.9707,0.9707,0.9707,0.9707,0.9707,0.9707,0.9707,0.9707,0.9707,0.9707,0.9707,0.9707,0.9707,0.9707,0.9707,0.9707,0.9707,0.9707,0.9707,0.9707,0.9707,0.9707,0.9707,0.9707
-0.20508,-0.20508,-0.20508,-0.20508,-0.20508,-0.20508,-0.20508,-0.20508,-0.20508,-0.20508,-0.20508,-0.20508,-0.20508,-0.20508,-0.20508,-0.20508,-0.20508,-0.20508,-0.20508,-0.20508,-0.20508,-0.20508,-0.20508,-0.20508,-0.20508,-0.20508,-0.20508,-0.20508,-0.20508,-0.20508,-0.20508,-0.20508,-0.20508,-0.20508,-0.20508,-0.20508,-0.20508,-0.20508,-0.20508,-0.20508,-0.20508,-0.20508,-0.20508,-0.20508,-0.20508
0.10645,0.10645,0.10645,0.10645,0.10645,0.10645,0.10645,0.10645,0.10645,0.10645,0.10645,0.10645,0.10645,0.10645,0.10645,0.10645,0.10645,0.10645,0.10645,0.10645,0.10645,0.10645,0.10645,0.10645,0.10645,0.10645,0.10645,0.10645,0.10645,0.10645,0.10645,0.10645,0.10645,0.10645,0.10645,0.10645,0.10645,0.10645,0.10645,0.10645,0.10645,0.10645,0.10645,0.10645,0.10645
0.9248,0.92871,0.92725,0.93604,0.93604,0.9292,0.9292,0.93359,0.92822,0.9292,0.92285,0.92773,0.9209,0.93164,0.93311,0.92969,0.92676,0.92578,0.92725,0.92773,0.93311,0.92285,0.93164,0.92529,0.93652,0.93262,0.92578,0.92578,0.93262,0.93262,0.93018,0.93115,0.92432,0.92822,0.93018,0.92822,0.93652,0.92969,0.93311,0.9292,0.93213,0.93213,0.93066,0.92871,0.9292
0.26514,0.25488,0.25586,0.25439,0.25439,0.26904,0.26904,0.25488,0.27051,0.26025,0.26318,0.26514,0.26025,0.25732,0.2627,0.26953,0.25928,0.26318,0.26807,0.27002,0.2583,0.2627,0.26514,0.26221,0.25586,0.25586,0.26318,0.26318,0.25635,0.25635,0.26074,0.26318,0.2627,0.25928,0.2627,0.26465,0.26074,0.26367,0.26318,0.26758,0.26465,0.26465,0.26904,0.26758,0.26172
0.13965,0.15771,0.15283,0.15723,0.15723,0.16113,0.16113,0.14844,0.15625,0.15137,0.15137,0.15186,0.14453,0.14893,0.15234,0.14453,0.14404,0.1499,0.15869,0.1416,0.15576,0.14648,0.15283,0.15332,0.15283,0.15479,0.15625,0.15625,0.15527,0.15527,0.15381,0.14795,0.15234,0.15283,0.15234,0.15479,0.15332,0.15186,0.14502,0.15039,0.15967,0.15967,0.1499,0.14941,0.14941
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
